,ID,year,country,wapitax,wapinet,share_post80_,consumption,tax,hh_size,floor_area,gdp_capita,hdd,homeownership,h_ownship_imputed,electr_price,aprtmt_share,age,eu_scale,new_dwlling_share_,floor_area_sq,gdp_capita_sq,hdd_sq,log_consumption,log_wapitax,log_wapinet,log_floor_area,log_gdp_capita,log_homeownership,log_h_ownship_imputed,log_aprtmt_share,log_age,log_hdd,age2,log_age2,log_hdd_sq,log_gdp_capita_sq,log_floor_area_sq,log_tax,log_electr_price,c_d1,c_d2,c_d3,c_d4,c_d5,c_d6,c_d7,c_d8,c_d9,c_d10,c_d11,c_d12,c_d13,c_d14,c_d15,c_d16,c_d17,c_d18,c_d19,c_d20,c_d21,c_d22,c_d23,c_d24,c_d25,c_d26,c_d27,c_d28,c_d29,y_d1,y_d2,y_d3,y_d4,y_d5,y_d6,y_d7,y_d8,y_d9,y_d10,y_d11,y_d12,y_d13,y_d14,y_d15,y_d16,latitude,latitude2,longitude,log_latitude,log_longitude,WAPIDH,log_WAPIDH,Pri_Inc,Year,DistrictHeatTotal
93,6.0,2013.0,Czech Rep.,1407.3284,1018.1642,37.48,1.6451255,389.16418,2.4,78.227,19813.871,3512.39990234375,80.1,80.1,,52.8,40.4,1.35,0.69,6119.463,392589470.0,12336953.0,0.49781668,7.2494483,6.9257565,4.359615,9.894137,4.383276,4.383276,3.9665112,3.69883,8.164055,1632.1602,7.39766,16.32811,19.788275,8.71923,5.964001,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.817493,2481.7827,15.472962,3.9083662,2.739094,1213.570575245056,7.101322,27884622.0,2008.0,0.17584947358728015
94,6.0,2014.0,Czech Rep.,1299.2893,939.974,37.95,1.4560406,359.3153,2.4,78.802,19502.418,2917.762939453125,78.9,78.9,,52.8,40.8,1.33,0.75,6209.7554,380344320.0,8513341.0,0.37572086,7.169573,6.8458524,4.3669386,9.878294,4.368181,4.368181,3.9665112,3.708682,7.9785724,1664.6399,7.417364,15.957145,19.756588,8.733877,5.8842,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.817493,2481.7827,15.472962,3.9083662,2.739094,1116.73383672413,7.0181637,25339284.0,2006.0,0.16767621975107738
95,6.0,2015.0,Czech Rep.,1106.4696,820.6369,38.7,1.5053731,285.83267,2.4,,,,,,,,,,,,,,0.40904078,7.0089297,6.7100806,,,,,,,,,,,,,5.6554065,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.817493,2481.7827,15.472962,3.9083662,2.739094,971.0861521838503,6.878415,,2004.0,0.1790192296099825
96,7.0,2000.0,Denmark,1413.7378,751.3306,16.49,1.5494864,662.4072,2.0,108.8,30743.559,3106.1298828125,,,,28.72,38.2,1.58,0.44,11837.44,945166400.0,9648043.0,0.43792352,7.2539926,6.6218457,4.6895113,10.333436,,,3.3575938,3.6428356,8.041133,1459.2401,7.285671,16.082266,20.666872,9.379023,6.4958806,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1255.267631817433,7.135104,43463332.0,2010.0,0.41357885223678265
97,7.0,2001.0,Denmark,1371.5385,723.22253,16.93,1.6308421,648.3159,2.0,108.9,30751.65,3469.969970703125,,66.0,,28.72,38.4,1.51,0.46,11859.21,945664000.0,12040692.0,0.4890965,7.223688,6.583717,4.69043,10.333699,,4.189655,3.3575938,3.6480575,8.151901,1474.56,7.296115,16.303802,20.667398,9.38086,6.474378,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1217.4115075319,7.104482,42177070.0,2001.0,0.3429227715706608
98,7.0,2002.0,Denmark,1467.4353,797.3974,17.39,1.5832125,670.0379,2.0,108.9,33228.69,3166.77001953125,,66.0,,28.72,38.6,1.56,0.44,11859.21,1104145900.0,10028432.0,0.459456,7.2912717,6.681353,4.69043,10.411169,,4.189655,3.3575938,3.6532521,8.060468,1489.9598,7.3065042,16.120935,20.822338,9.38086,6.507334,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1325.620683189024,7.189636,48760956.0,2011.0,0.3416779718500933
99,7.0,2003.0,Denmark,1809.0295,840.9244,17.83,1.612743,968.10516,2.0,109.3,40458.77,3315.429931640625,,66.0,,28.0,38.8,1.53,0.48,11946.49,1636912000.0,10992076.0,0.47793648,7.500546,6.734502,4.6940966,10.608039,,4.189655,3.3322046,3.6584203,8.106342,1505.44,7.3168406,16.212685,21.216078,9.388193,6.875341,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1488.926712432257,7.305811,73191110.0,2008.0,0.3152374437742263
100,7.0,2004.0,Denmark,2056.843,880.7632,18.31,,1176.0798,2.0,109.5,46487.516,3305.219970703125,66.0,67.2,,27.4,39.1,1.53,0.51,11990.25,2161089000.0,10924479.0,,7.6289277,6.780789,4.6959248,10.746939,4.189655,4.207673,3.310543,3.6661224,8.103258,1528.8099,7.332245,16.206516,21.493877,9.3918495,7.069942,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1589.57149075729,7.3712196,95617520.0,2015.0,0.32242695847020686
101,7.0,2005.0,Denmark,2270.6719,969.4659,18.82,1.5950352,1301.206,2.0,109.848,48816.836,3262.070068359375,,66.6,,28.1,39.4,1.53,1.09,12066.583,2383083500.0,10641101.0,0.4668958,7.727831,6.876745,4.6990976,10.795831,,4.1987047,3.3357697,3.673766,8.090117,1552.3601,7.347532,16.180235,21.591661,9.398195,7.1710467,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1708.12179198031,7.4431496,110847016.0,2002.0,0.3235047241891398
102,7.0,2006.0,Denmark,2480.7617,1043.8374,19.91,,1436.9243,2.0,110.055,52041.004,3074.010009765625,67.4,67.4,,28.6,39.7,1.56,0.64,12112.104,2708266000.0,9449538.0,,7.816321,6.950659,4.70098,10.859787,4.210645,4.210645,3.3534067,3.6813512,8.030738,1576.0901,7.3627024,16.061476,21.719574,9.40196,7.2702603,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1815.941971561988,7.5043597,129101330.0,2000.0,0.30492000688112847
103,7.0,2007.0,Denmark,2663.9878,1047.7943,20.55,1.5682243,1616.1936,2.0,110.572,58501.137,2988.159912109375,67.1,67.1,,28.0,40.0,1.57,0.51,12226.167,3422383000.0,8929100.0,0.44994396,7.8875794,6.9544425,4.705667,10.976802,4.206184,4.206184,3.3322046,3.6888795,8.002413,1600.0,7.377759,16.004826,21.953604,9.411334,7.387829,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1874.437404509763,7.5360637,155846320.0,2005.0,0.3225257424900008
104,7.0,2008.0,Denmark,3037.8225,1148.163,21.06,1.5482002,1889.6594,2.0,110.951,64181.996,3016.8798828125,66.5,66.5,,28.8,40.2,1.52,0.54,12310.124,4119328500.0,9101564.0,0.43709314,8.018896,7.0459185,4.709089,11.069478,4.1972017,4.1972017,3.3603754,3.693867,8.011978,1616.04,7.387734,16.023956,22.138956,9.418178,7.544152,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,2037.889686471476,7.61967,194973520.0,2014.0,0.32242695847020686
105,7.0,2009.0,Denmark,2766.939,1052.5204,21.6,1.5384903,1714.4187,2.0,111.501,57895.5,3235.389892578125,66.3,66.3,,28.8,40.3,1.44,0.7,12432.473,3351889000.0,10467748.0,0.4308016,7.925497,6.958943,4.7140336,10.966395,4.19419,4.19419,3.3603754,3.6963515,8.081904,1624.09,7.392703,16.163809,21.93279,9.428067,7.4468293,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1882.915801110611,7.540577,160193310.0,2006.0,0.31114136039269064
106,7.0,2010.0,Denmark,2798.6016,1104.9924,22.3,1.6992552,1693.609,2.0,111.427,57647.668,3971.33544921875,66.6,66.6,,28.7,40.5,1.38,0.33,12415.977,3323253500.0,15771505.0,0.53019005,7.9368753,7.0075936,4.71337,10.962105,4.1987047,4.1987047,3.356897,3.701302,8.286858,1640.25,7.402604,16.573715,21.92421,9.42674,7.434617,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1911.450208627101,7.5556173,161332850.0,2007.0,0.3009092573381339
107,7.0,2011.0,Denmark,3319.085,1234.105,22.64,1.5290607,2084.98,2.0,117.309,61304.062,3150.4,68.7,68.7,,27.0,40.6,1.47,0.36,13761.401,3758188000.0,9925020.0,0.42465365,8.107445,7.118101,4.7648115,11.023602,4.229749,4.229749,3.295837,3.703768,8.0552845,1648.3599,7.407536,16.110569,22.047203,9.529623,7.6425147,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,2191.584114346192,7.69238,203473390.0,2009.0,0.34017097735528923
108,7.0,2012.0,Denmark,3111.1902,1210.7722,23.03,1.505674,1900.418,2.0,117.575,58125.363,3422.89990234375,66.0,66.0,,28.6,40.8,1.37,0.47,13823.88,3378558000.0,11716244.0,0.40924063,8.042761,7.099014,4.7670765,10.970357,4.189655,4.189655,3.3534067,3.708682,8.138244,1664.6399,7.417364,16.276487,21.940714,9.534153,7.549829,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,2092.928834273019,7.64632,180839060.0,2012.0,0.37564631118602376
109,7.0,2013.0,Denmark,3258.9365,1175.1737,23.46,1.5138892,2083.7627,2.0,117.853,60361.74,3402.199951171875,64.5,64.5,,29.6,41.0,1.37,0.42,13889.329,3643539500.0,11574965.0,0.41468197,8.089156,7.0691714,4.7694383,11.008111,4.166665,4.166665,3.3877745,3.713572,8.132177,1681.0,7.427144,16.264355,22.016222,9.538877,7.6419306,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,2133.709750563116,7.6656175,196715070.0,2013.0,0.3720321386657038
110,7.0,2014.0,Denmark,3334.713,1174.63,23.88,1.3781846,2160.0828,2.0,118.046,61330.914,2854.787109375,63.3,63.3,,31.0,41.3,1.42,0.55,13934.857,3761481000.0,8149809.5,0.3207671,8.112142,7.0687084,4.7710743,11.024039,4.1478853,4.1478853,3.4339871,3.7208624,7.956753,1705.69,7.441725,15.913506,22.048079,9.542149,7.6779017,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,2174.943248731711,7.6847577,204521000.0,2004.0,0.3316272540762337
111,7.0,2015.0,Denmark,2681.9028,1025.1659,24.27,1.466846,1656.7369,2.0,,,,,,,,,,,,,,0.38311452,7.894282,6.9326096,,,,,,,,,,,,,7.4126053,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.26392,3165.6287,9.501785,4.0300536,2.2514796,1827.424759896948,7.510663,,2003.0,0.3342302267549094
112,8.0,2000.0,Estonia,,303.6641,29.19,1.4762465,,2.4,58.93,4070.032,3908.070068359375,,,,,37.9,1.29,0.12,3472.7449,16565160.0,15273012.0,0.3895027,,5.7159224,4.07635,8.311406,,,,3.634951,8.270799,1436.4102,7.269902,16.541597,16.622812,8.1527,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,,,,2000.0,0.376978561410539
113,8.0,2001.0,Estonia,,316.06778,29.31,1.5147374,,2.4,60.013,4498.9585,4346.0,,,,,38.2,1.24,0.1,3601.5603,20240628.0,18887716.0,0.41524208,,5.7559566,4.094561,8.411601,,,,3.6428356,8.377011,1459.2401,7.285671,16.754023,16.823202,8.189122,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,,,,2011.0,0.33938590227481386
114,8.0,2002.0,Estonia,,345.81448,29.41,1.4616632,,2.4,60.074,5308.347,4261.4599609375,,,,64.91,38.5,1.22,0.18,3608.8857,28178550.0,18160040.0,0.37957498,,5.8459024,4.0955772,8.577036,,,4.173002,3.6506581,8.3573675,1482.25,7.3013163,16.714735,17.154072,8.1911545,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,,,,2012.0,0.3555439330543933
115,8.0,2003.0,Estonia,,376.83255,29.59,1.473583,,2.4,60.129,7174.2407,4422.35986328125,,,,64.91,38.7,1.2,0.39,3615.4968,51469730.0,19557266.0,0.38769683,,5.931801,4.0964923,8.878252,,,4.173002,3.6558397,8.394429,1497.6901,7.3116794,16.788857,17.756504,8.192985,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,,,,2015.0,0.33577135141217507
116,8.0,2004.0,Estonia,,390.28943,29.98,,,2.4,60.199,8850.468,4287.7001953125,,87.8,,66.5,39.0,1.22,0.5,3623.9197,78330776.0,18384372.0,,,5.9668884,4.097656,9.088225,,4.4750614,4.1972017,3.6635616,8.363505,1521.0,7.327123,16.72701,18.17645,8.195312,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,,,,2003.0,0.40222078482104356
117,8.0,2005.0,Estonia,1181.8246,403.12695,30.48,1.4075663,778.6976,2.4,60.31,10338.317,4318.5400390625,,87.8,,65.6,39.2,1.17,0.62,3637.2964,106880810.0,18649788.0,0.3418622,7.074815,5.9992514,4.099498,9.243612,,4.4750614,4.1835756,3.6686769,8.370672,1536.64,7.3373537,16.741344,18.487225,8.198996,6.657623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,566.6659353495585,6.33977,12218078.0,2009.0,0.33434466019417475
118,8.0,2006.0,Estonia,1187.7753,426.6933,31.1,,761.082,2.4,60.458,12595.415,4154.080078125,87.8,87.8,,66.5,39.4,1.18,0.8,3655.1697,158644480.0,17256382.0,,7.0798373,6.0560656,4.1019487,9.441088,4.4750614,4.4750614,4.1972017,3.673766,8.331846,1552.3601,7.347532,16.663692,18.882175,8.203897,6.634741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,584.375546677807,6.370544,14960522.0,2014.0,0.33577135141217507
119,8.0,2007.0,Estonia,1194.2524,478.9131,31.9,1.5015669,715.33936,2.3,60.591,16586.408,4041.43994140625,86.8,86.8,,66.1,39.6,1.28,1.11,3671.2693,275108930.0,16333237.0,0.40650916,7.0852757,6.1715193,4.1041465,9.716339,4.463607,4.463607,4.191169,3.6788292,8.304357,1568.1599,7.3576584,16.608713,19.432678,8.208293,6.5727572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,617.0302461659949,6.424918,19808358.0,2008.0,0.32505841121495327
120,8.0,2008.0,Estonia,1220.2687,602.2056,33.01,1.4679582,618.06305,2.3,60.733,18094.547,3873.18994140625,88.9,88.9,,65.2,39.8,1.29,0.82,3688.4976,327412640.0,15001600.0,0.38387245,7.1068263,6.400599,4.1064873,9.803366,4.487512,4.487512,4.1774592,3.683867,8.261834,1584.0399,7.367734,16.523668,19.606731,8.212975,6.4265904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,705.5279111635792,6.558946,22080208.0,2001.0,0.41345553009789626
121,8.0,2009.0,Estonia,1256.5487,623.9442,33.83,1.4885865,632.60455,2.3,60.942,14726.313,4302.3701171875,87.1,87.1,,65.1,39.9,1.23,0.47,3713.9275,216864300.0,18510388.0,0.39782703,7.136124,6.436061,4.1099224,9.597391,4.4670568,4.4670568,4.1759243,3.6863763,8.366921,1592.0101,7.3727527,16.733843,19.194782,8.219845,6.4498453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,741.6988509586245,6.6089435,18504330.0,2013.0,0.34051990922219927
122,8.0,2010.0,Estonia,1288.4331,628.17944,34.3,1.5674725,660.2537,2.3,61.153,14641.403,4817.63525390625,85.5,85.5,,64.5,40.1,1.22,0.36,3739.6895,214370690.0,23209610.0,0.4494644,7.161182,6.442826,4.113379,9.591609,4.4485164,4.4485164,4.166665,3.6913762,8.480039,1608.0099,7.3827524,16.960077,19.183218,8.226758,6.4926243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,775.0529549898603,6.652931,18864468.0,2004.0,0.39435124230197494
123,8.0,2011.0,Estonia,1415.3318,675.6346,34.66,1.4220155,739.6972,2.3,61.337,17453.754,4082.8,83.5,83.5,,64.5,40.4,1.22,0.29,3762.2278,304633540.0,16669256.0,0.35207528,7.2551193,6.515652,4.116383,9.76731,4.4248466,4.4248466,4.166665,3.69883,8.314538,1632.1602,7.39766,16.629076,19.53462,8.232766,6.6062407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,829.9275527465336,6.7213383,24702852.0,2010.0,0.3640806353084911
124,8.0,2012.0,Estonia,1445.4857,727.6486,34.84,1.4689429,717.8371,2.2,61.473,17490.992,4579.5,82.2,82.2,,65.1,40.7,1.19,0.3,3778.9297,305934820.0,20971820.0,0.384543,7.276201,6.5898185,4.118598,9.769442,4.4091554,4.4091554,4.1759243,3.706228,8.429345,1656.4901,7.412456,16.85869,19.538883,8.237196,6.5762424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.595272,3433.406,25.013607,4.070654,3.21942,894.3780572973421,6.7961287,25282980.0,2002.0,0.4188498402555911
